project_id,district_id,province_id,project_status,landSize,starting_price_range,facility_1,facility_2,facility_3,facility_4,facility_5,facility_6
5686,2007.0,20.0,1,8837.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
5690,5001.0,50.0,1,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
5688,5001.0,50.0,1,800.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
5669,1005.0,10.0,1,640.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
5502,1201.0,12.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6040,2007.0,20.0,1,28000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5718,2007.0,20.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5672,1042.0,10.0,1,16000.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
5661,1204.0,12.0,1,16654.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
6080,8401.0,84.0,1,1222.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5406,1103.0,11.0,0,22611.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
5591,5001.0,50.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5977,1032.0,10.0,1,14562.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5973,2009.0,20.0,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
5550,1026.0,10.0,0,666.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
5800,2007.0,20.0,1,2400.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5469,5014.0,50.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
5859,1032.0,10.0,1,30000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5861,3001.0,30.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
5744,1406.0,14.0,0,6400.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
5743,4401.0,44.0,1,33200.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
5858,1103.0,11.0,1,27187.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
5693,2002.0,20.0,1,2400.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
5799,2101.0,21.0,1,3600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5741,4001.0,40.0,1,33600.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
5727,8302.0,83.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5687,5001.0,50.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5403,1104.0,11.0,1,24083.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
5685,1206.0,12.0,1,922.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
5656,1042.0,10.0,1,413.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
5694,5013.0,50.0,1,11671.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5767,5015.0,50.0,1,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
5943,1021.0,10.0,1,5100.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
5720,2007.0,20.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5761,8401.0,84.0,1,1200.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
6235,5001.0,50.0,1,3500.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6199,7707.0,77.0,1,4000.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
6208,2009.0,20.0,1,20800.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
5683,1048.0,10.0,1,34392.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
5680,1206.0,12.0,1,9744.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
5782,2004.0,20.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
5681,1206.0,12.0,1,5666.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
5684,1303.0,13.0,1,38000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
5659,2007.0,20.0,1,1807.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5843,5015.0,50.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5842,2101.0,21.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5855,4001.0,40.0,1,31140.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
5856,1104.0,11.0,1,11715.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5660,1201.0,12.0,1,6740.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
5853,1034.0,10.0,0,9530.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
5397,5014.0,50.0,1,2415.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6087,6001.0,60.0,1,1159.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
6008,4001.0,40.0,1,4115.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
5919,1023.0,10.0,0,20730.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
5978,2101.0,21.0,1,15945.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
5951,2101.0,21.0,1,12244.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5779,2009.0,20.0,1,399.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
5839,5007.0,50.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5566,2007.0,20.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
5824,2102.0,21.0,1,6347.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
5969,2101.0,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5918,1049.0,10.0,1,8327.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
5979,4001.0,40.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6010,7605.0,76.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6012,9201.0,92.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
5446,1045.0,10.0,0,3273.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
5475,3021.0,30.0,1,20400.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6029,1103.0,11.0,1,6800.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
5818,2001.0,20.0,1,12304.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
5398,1028.0,10.0,1,398.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0
5413,1203.0,12.0,1,12124.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
5396,1005.0,10.0,1,8544.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5844,5001.0,50.0,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
6031,1201.0,12.0,1,4541.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5984,1103.0,11.0,1,20800.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5908,3021.0,30.0,1,576.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
6227,1205.0,12.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5432,1036.0,10.0,0,1323.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
5391,1201.0,12.0,1,1861.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6028,1105.0,11.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5488,1301.0,13.0,0,19204.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6094,1204.0,12.0,0,31200.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
6243,1103.0,11.0,1,573.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6019,5014.0,50.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6252,2701.0,27.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5867,1037.0,10.0,1,600.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
6109,2106.0,21.0,0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5819,3001.0,30.0,1,6819.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5582,1039.0,10.0,1,488.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
5847,5015.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6049,1301.0,13.0,1,1601.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
6057,3001.0,30.0,1,3528.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6056,8301.0,83.0,1,1664.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5554,2001.0,20.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
6257,3001.0,30.0,1,8427.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6256,1203.0,12.0,0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
6260,1049.0,10.0,0,8327.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
6264,1016.0,10.0,1,1796.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6259,1038.0,10.0,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
6258,3001.0,30.0,1,25940.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6255,5019.0,50.0,1,6000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5738,2007.0,20.0,0,1600.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
5787,1202.0,12.0,1,3744.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5736,1025.0,10.0,1,1986.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
6065,2001.0,20.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6063,1029.0,10.0,1,1146.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6073,1202.0,12.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6079,3021.0,30.0,1,1348.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
6058,2105.0,21.0,1,28000.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
6060,1203.0,12.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
5719,2007.0,20.0,1,21629.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5537,1101.0,11.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
5599,1032.0,10.0,1,17365.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
5597,1306.0,13.0,1,10147.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
6052,1306.0,13.0,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
6262,1016.0,10.0,1,383.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
6284,1042.0,10.0,1,207.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5866,1017.0,10.0,0,192.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
6290,2007.0,20.0,1,1054.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
5735,2007.0,20.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5837,2101.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,1024.0,10.0,1,5640.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
6114,5501.0,55.0,1,22000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5788,1206.0,12.0,1,8400.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
5581,2009.0,20.0,0,296.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
5580,2007.0,20.0,1,1604.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
5583,5001.0,50.0,1,520.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5584,1101.0,11.0,1,1748.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
6024,2007.0,20.0,1,9900.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
5854,5014.0,50.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5828,1306.0,13.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6297,7401.0,74.0,1,16568.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
6033,5401.0,54.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5944,1021.0,10.0,1,32800.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
5868,3001.0,30.0,1,7887.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
6027,1201.0,12.0,0,14400.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
6292,1009.0,10.0,1,2591.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
6286,1033.0,10.0,1,1608.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
6068,2004.0,20.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
6075,2007.0,20.0,1,1413.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6091,1201.0,12.0,0,1821.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
6067,2007.0,20.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
6093,1301.0,13.0,1,12060.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
6293,7307.0,73.0,1,3938.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
5835,2101.0,21.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6064,2001.0,20.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6054,2001.0,20.0,1,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
6053,7401.0,74.0,0,24543.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
5487,1025.0,10.0,0,1268.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5447,1106.0,11.0,0,340.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
5466,1034.0,10.0,1,20792.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5912,1204.0,12.0,1,16000.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
6086,6306.0,63.0,1,1132.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
6083,4701.0,47.0,1,714.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5592,1032.0,10.0,1,2800.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
5877,1040.0,10.0,1,225.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
5883,1005.0,10.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5884,1021.0,10.0,1,24000.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
5481,5701.0,57.0,1,7010.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
6140,7403.0,74.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5914,3001.0,30.0,1,2734.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
5899,3001.0,30.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
6085,9201.0,92.0,1,700.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
6070,2007.0,20.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6101,5401.0,54.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6098,2105.0,21.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
6103,5001.0,50.0,1,188.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6311,1007.0,10.0,0,407.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
6310,1101.0,11.0,1,19156.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
5449,1206.0,12.0,1,8646.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5945,1041.0,10.0,1,5151.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5747,8301.0,83.0,1,21200.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
5753,1003.0,10.0,1,16803.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
5751,2101.0,21.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5750,1303.0,13.0,0,65325.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5929,1039.0,10.0,1,665.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
5909,3021.0,30.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
6127,9011.0,90.0,1,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
6141,9011.0,90.0,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
6128,7604.0,76.0,0,5600.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
5897,3021.0,30.0,1,848.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6341,2004.0,20.0,1,4000.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6316,1041.0,10.0,1,2663.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
6332,1301.0,13.0,1,2601.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
5886,7001.0,70.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6129,7604.0,76.0,1,6000.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5885,1025.0,10.0,1,1073.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
6125,7306.0,73.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6326,1009.0,10.0,1,315.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
6122,7604.0,76.0,1,1777.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
6116,2201.0,22.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6149,1021.0,10.0,0,22.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
5926,2004.0,20.0,1,2754.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
5857,1101.0,11.0,1,12634.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5965,2101.0,21.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
5905,3021.0,30.0,1,16000.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
6178,5001.0,50.0,0,1458.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5907,1101.0,11.0,1,3200.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
5906,1015.0,10.0,1,1475.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6369,1006.0,10.0,1,810.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
5893,2101.0,21.0,1,35227.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
5887,7401.0,74.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5903,3021.0,30.0,1,10800.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
6371,1017.0,10.0,1,574.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6211,3021.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6158,2101.0,21.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
6289,1206.0,12.0,1,4352.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6226,1201.0,12.0,1,9398.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
6354,8301.0,83.0,1,2278.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
6384,2007.0,20.0,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
5937,2101.0,21.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
6205,2103.0,21.0,1,344.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6194,8001.0,80.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
6192,8001.0,80.0,1,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
6186,1101.0,11.0,1,362.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6190,3018.0,30.0,1,2525.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
6200,7707.0,77.0,1,2545.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
6174,1036.0,10.0,1,19044.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
6191,3021.0,30.0,1,427.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6196,8601.0,86.0,1,34693.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6374,1034.0,10.0,1,2164.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5386,1045.0,10.0,1,2771.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0
5405,1105.0,11.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6222,7301.0,73.0,0,6454.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6230,5001.0,50.0,1,26400.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
6233,1201.0,12.0,1,2743.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
5920,7604.0,76.0,1,11875.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5860,6306.0,63.0,1,892.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
6236,1206.0,12.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6111,2011.0,20.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6221,1202.0,12.0,1,3741.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6225,3021.0,30.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6214,3021.0,30.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
6217,2004.0,20.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6184,5101.0,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6218,1202.0,12.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
5495,1043.0,10.0,1,913.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6248,3001.0,30.0,1,16400.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6168,2007.0,20.0,1,4422.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6163,9011.0,90.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6167,2101.0,21.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
6126,1014.0,10.0,0,273.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
5408,1101.0,11.0,1,583.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
5414,1012.0,10.0,1,1073.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
6249,1406.0,14.0,1,10449.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
6271,1007.0,10.0,1,834.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
5444,1005.0,10.0,1,1156.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
5500,1015.0,10.0,0,507.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5938,2101.0,21.0,1,500.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5933,8302.0,83.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
5924,5014.0,50.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6145,2004.0,20.0,0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5911,1105.0,11.0,0,16426.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6337,5005.0,50.0,1,33200.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
6349,1036.0,10.0,1,19710.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
6334,1047.0,10.0,1,1578.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
6335,1101.0,11.0,1,12030.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6359,1044.0,10.0,0,26336.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
6361,1032.0,10.0,1,7139.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
5982,1203.0,12.0,1,22800.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6454,1204.0,12.0,1,6400.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
5496,1101.0,11.0,1,3372.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
6321,1034.0,10.0,1,1553.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6166,1032.0,10.0,1,26400.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
5921,2004.0,20.0,1,3271.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
6456,1204.0,12.0,1,2096.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
6162,9011.0,90.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6096,1301.0,13.0,0,6214.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
5957,5001.0,50.0,0,442.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5959,8402.0,84.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5955,2001.0,20.0,0,349.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6148,2007.0,20.0,0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6161,1046.0,10.0,0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6157,2007.0,20.0,1,867.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6195,3021.0,30.0,1,7087.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
6014,8417.0,84.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5985,1406.0,14.0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
6457,1026.0,10.0,1,4506.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
6183,1203.0,12.0,1,14000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
6104,5014.0,50.0,0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6089,6501.0,65.0,1,732.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6463,1041.0,10.0,1,232.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
6468,1030.0,10.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
6459,1101.0,11.0,1,4511.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
6460,1101.0,11.0,0,2129.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
6015,8401.0,84.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
6210,2004.0,20.0,1,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
6203,7707.0,77.0,1,3844.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
6179,5001.0,50.0,1,6000.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
6181,5001.0,50.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6193,8001.0,80.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6479,1301.0,13.0,1,10050.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
6473,1033.0,10.0,1,779.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
6475,1039.0,10.0,1,1600.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
6224,1204.0,12.0,0,10800.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6131,2004.0,20.0,1,7600.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
5497,1005.0,10.0,1,772.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
5477,5013.0,50.0,0,7113.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6020,5001.0,50.0,1,489.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
